"","Location","Sample_MSB","Sample_AM","Sample_NK","lat","lon","Bulk_soil_density","Sand_content","Clay_content","Silt_content","Organic_content","Museum_num","Species_name","Lat","Long","Hind_foot_length"
"171","8K.W.RAN. TAMBO","MSB57188","","",-21.4667,-64.26667,1.20000004768372,42,31,27,23.5,"AM263011","Ctenomys frater",-21.46667,-64.26667,35
"172","8K.W.RAN. TAMBO","MSB57188","","",-21.4667,-64.26667,1.20000004768372,42,31,27,23.5,"AM263012","Ctenomys frater",-21.46667,-64.26667,32
"173","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"MSB55361","Unknown",-18.14,-59.51,40
"174","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"MSB55362","Unknown",-18.14,-59.51,37
"175","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"AM260817","Unknown",-18.14,-59.51,38
"176","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"AM262818","Ctenomys boliviensis",-18.14,-59.51,45
"177","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"AM260817","Ctenomys boliviensis",-18.14,-59.51,38
"178","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"AM260818","Unknown",-18.14,-59.51,45
"179","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"MSB55361","Ctenomys boliviensis",-18.14,-59.51,40
"180","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"AM260816","Unknown",-18.14,-59.51,40
"181","9KN10KW.ROBERE","MSB55362","","",-18.14,-59.51,1.39999997615814,57,24,20,9.39999961853027,"MSB55360","Ctenomys boliviensis",-18.14,-59.51,40
"182","CARANDATYI","MSB56088","","",-20.75,-63.01667,1.29999995231628,38,29,33,10.1999998092651,"AM262291","Ctenomys conoveri",-20.75,-63.01667,54
"183","CARANDATYI","MSB56088","","",-20.75,-63.01667,1.29999995231628,38,29,33,10.1999998092651,"MSB56088","Ctenomys conoveri",-20.75,-63.01667,60
"184","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF1105","Ctenomys erikacuellarae",-19.43,-63.51,30
"185","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263925","Ctenomys erikacuellarae",-19.43,-63.51,34
"186","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263928","Ctenomys erikacuellarae",-19.43,-63.51,32.5
"187","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263924","Ctenomys erikacuellarae",-19.43,-63.51,33
"188","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF1160","Ctenomys erikacuellarae",-19.43,-63.51,30
"189","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263922","Ctenomys erikacuellarae",-19.43,-63.51,36
"190","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263930","Ctenomys erikacuellarae",-19.43,-63.51,32
"191","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF2655","Ctenomys erikacuellarae",-19.43,-63.51,34
"192","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF1098","Ctenomys erikacuellarae",-19.43,-63.51,38
"193","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"MSB63394","Ctenomys erikacuellarae",-19.43,-63.51,39
"194","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"MSB63391","Ctenomys erikacuellarae",-19.43,-63.51,41
"195","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"MSB63508","Ctenomys erikacuellarae",-19.43,-63.51,37
"196","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263923","Ctenomys erikacuellarae",-19.43,-63.51,41
"197","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263926","Ctenomys erikacuellarae",-19.43,-63.51,43
"198","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF2656","Ctenomys erikacuellarae",-19.43,-63.51,35
"199","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"MSB63507","Ctenomys erikacuellarae",-19.43,-63.51,35
"200","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263929","Ctenomys erikacuellarae",-19.43,-63.51,35
"201","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"MSB63395","Ctenomys erikacuellarae",-19.43,-63.51,35
"202","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF1102","Ctenomys erikacuellarae",-19.43,-63.51,35
"203","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"AM263927","Ctenomys erikacuellarae",-19.43,-63.51,37
"204","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF1099","Ctenomys erikacuellarae",-19.43,-63.51,41
"205","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF2657","Ctenomys erikacuellarae",-19.43,-63.51,37
"206","Chuhuayaco","MSB63507","","",-19.43,-63.51,1.29999995231628,43,34,23,11.8999996185303,"CBF1164","Ctenomys erikacuellarae",-19.43,-63.51,35
"207","EST.CA.ESPER","MSB55380","AM260801","11691",-16.7833,-63.2333,1.29999995231628,45,28,27,10.3999996185303,"AM260801","Ctenomys boliviensis",-16.78333,-63.2333,45
"208","EST.CA.ESPER","MSB55380","AM260801","11691",-16.7833,-63.2333,1.29999995231628,45,28,27,10.3999996185303,"MSB55380","Ctenomys boliviensis",-16.78333,-63.2333,41
"209","EST.CA.ESPER","MSB55380","AM260801","11691",-16.7833,-63.2333,1.29999995231628,45,28,27,10.3999996185303,"MSB55355","Ctenomys boliviensis",-16.78333,-63.2333,47
"210","EST.CA.ESPER","MSB55380","AM260801","11691",-16.7833,-63.2333,1.29999995231628,45,28,27,10.3999996185303,"MSB55379","Ctenomys boliviensis",-16.78333,-63.2333,44
"211","EST.CA.ESPER","MSB55380","AM260801","11691",-16.7833,-63.2333,1.29999995231628,45,28,27,10.3999996185303,"AM260802","Ctenomys boliviensis",-16.78333,-63.2333,43
"212","EST.CA.ESPER","MSB55380","AM260801","11691",-16.7833,-63.2333,1.29999995231628,45,28,27,10.3999996185303,"AM260803","Ctenomys boliviensis",-16.78333,-63.2333,44
"213","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260844","Ctenomys opimus",-17.66667,-67.45,40
"214","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55377","Ctenomys opimus",-17.66667,-67.45,40
"215","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260842","Ctenomys opimus",-17.66667,-67.45,39
"216","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260846","Ctenomys opimus",-17.66667,-67.45,39
"217","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55374","Ctenomys opimus",-17.66667,-67.45,40
"218","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55375","Ctenomys opimus",-17.66667,-67.45,40
"219","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260848","Ctenomys opimus",-17.66667,-67.45,43
"220","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM246960","Ctenomys opimus",-17.66667,-67.45,43
"221","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55378","Ctenomys opimus",-17.66667,-67.45,45
"222","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260840","Ctenomys opimus",-17.66667,-67.45,45
"223","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260841","Ctenomys opimus",-17.66667,-67.45,45
"224","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260843","Ctenomys opimus",-17.66667,-67.45,48.5
"225","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55376","Ctenomys opimus",-17.66667,-67.45,41
"226","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260835","Ctenomys opimus",-17.66667,-67.45,42
"227","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55372","Ctenomys opimus",-17.66667,-67.45,42
"228","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260838","Ctenomys opimus",-17.66667,-67.45,42
"229","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260847","Ctenomys opimus",-17.66667,-67.45,42
"230","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260850","Ctenomys opimus",-17.66667,-67.45,39
"231","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260839","Ctenomys opimus",-17.66667,-67.45,43
"232","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260845","Ctenomys opimus",-17.66667,-67.45,43
"233","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"MSB55373","Ctenomys opimus",-17.66667,-67.45,41
"234","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM246960","Ctenomys opimus",-17.66667,-67.45,42
"235","HUANCAROMA","MSB55374","","",-17.6667,-67.45,1.29999995231628,47,22,30,12.1000003814697,"AM260849","Ctenomys opimus",-17.66667,-67.45,40
"236","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN623","Ctenomys andersoni",-19.8,-63.51666,41
"237","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN604","Ctenomys andersoni",-19.8,-63.51666,39
"238","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN607","Ctenomys andersoni",-19.8,-63.51666,33
"239","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MSB63387","Ctenomys andersoni",-19.8,-63.51666,36
"240","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"","Ctenomys andersoni",-19.8,-63.51666,33
"241","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MSB63390","Ctenomys andersoni",-19.8,-63.51666,34
"242","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN616","Ctenomys andersoni",-19.8,-63.51666,34
"243","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"","Ctenomys andersoni",-19.8,-63.51666,33
"244","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263941","Ctenomys andersoni",-19.8,-63.51666,38
"245","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"","Ctenomys andersoni",-19.8,-63.51666,38
"246","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MSB63386","Ctenomys andersoni",-19.8,-63.51666,35
"247","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263940","Ctenomys andersoni",-19.8,-63.51666,35
"248","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263942","Ctenomys andersoni",-19.8,-63.51666,35
"249","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MSB63388","Ctenomys andersoni",-19.8,-63.51666,36
"250","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263934","Ctenomys andersoni",-19.8,-63.51666,32
"251","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263931","Ctenomys andersoni",-19.8,-63.51666,36
"252","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MSB63389","Ctenomys andersoni",-19.8,-63.51666,36
"253","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263939","Ctenomys andersoni",-19.8,-63.51666,36
"254","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263935","Ctenomys andersoni",-19.8,-63.51666,37
"255","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263936","Ctenomys andersoni",-19.8,-63.51666,37
"256","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263938","Ctenomys andersoni",-19.8,-63.51666,37
"257","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263933","Ctenomys andersoni",-19.8,-63.51666,34
"258","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263937","Ctenomys andersoni",-19.8,-63.51666,34
"259","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263546","Ctenomys andersoni",-19.8,-63.51666,21
"260","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN605","Ctenomys andersoni",-19.8,-63.51666,24
"261","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MSB63385","Ctenomys andersoni",-19.8,-63.51666,26
"262","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN585","Ctenomys andersoni",-19.8,-63.51666,28
"263","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN622","Ctenomys andersoni",-19.8,-63.51666,30
"264","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"MNKN625","Ctenomys andersoni",-19.8,-63.51666,30
"265","Itahuaticua","MSB63390","","",-19.8,-63.5166,1.20000004768372,41,34,24,19.3999996185303,"AM263932","Ctenomys andersoni",-19.8,-63.51666,38
"266","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"MSB87076","Ctenomys lessai",-17.45,-64.59,32
"267","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"MSB67112","Ctenomys lessai",-17.45,-64.59,27
"268","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"AM264558","Ctenomys lessai",-17.45,-64.59,28
"269","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"AM264557","Ctenomys lessai",-17.45,-64.59,34
"270","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"MNKN ","Ctenomys lessai",-17.45,-64.59,37
"271","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"MSB67111","Ctenomys lessai",-17.45,-64.59,33
"272","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"MNKN ","Ctenomys lessai",-17.45,-64.59,34
"273","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"AM264559","Ctenomys lessai",-17.45,-64.59,32
"274","Lluthu Pampa","MSB67112","","",-17.45,-64.59,1.10000002384186,30,32,38,22.3999996185303,"AM264560","Ctenomys lessai",-17.45,-64.59,32
"275","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63384","Ctenomys erikacuellarae",-18.19,-59.34,33
"276","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1093","Ctenomys erikacuellarae",-18.19,-59.34,34
"277","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63382","Ctenomys erikacuellarae",-18.19,-59.34,30
"278","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1097","Ctenomys erikacuellarae",-18.19,-59.34,37
"279","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263947","Ctenomys erikacuellarae",-18.19,-59.34,36
"280","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263945","Ctenomys erikacuellarae",-18.19,-59.34,36.5
"281","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1101","Ctenomys erikacuellarae",-18.19,-59.34,35
"282","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263948","Ctenomys erikacuellarae",-18.19,-59.34,35
"283","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63381","Ctenomys erikacuellarae",-18.19,-59.34,37
"284","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263949","Ctenomys erikacuellarae",-18.19,-59.34,34
"285","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63383","Ctenomys erikacuellarae",-18.19,-59.34,36
"286","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263943","Ctenomys erikacuellarae",-18.19,-59.34,36
"287","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63392","Ctenomys erikacuellarae",-18.19,-59.34,36
"288","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63393","Ctenomys erikacuellarae",-18.19,-59.34,36
"289","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263946","Ctenomys erikacuellarae",-18.19,-59.34,42
"290","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1182","Ctenomys erikacuellarae",-18.19,-59.34,44
"291","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1108","Ctenomys erikacuellarae",-18.19,-59.34,44
"292","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1100","Ctenomys erikacuellarae",-18.19,-59.34,38
"293","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF2654","Ctenomys erikacuellarae",-18.19,-59.34,35
"294","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1109","Ctenomys erikacuellarae",-18.19,-59.34,37
"295","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"MSB63510","Ctenomys erikacuellarae",-18.19,-59.34,38
"296","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263944","Ctenomys erikacuellarae",-18.19,-59.34,40
"297","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263953","Ctenomys erikacuellarae",-18.19,-59.34,40
"298","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263952","Ctenomys erikacuellarae",-18.19,-59.34,38
"299","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263950","Ctenomys erikacuellarae",-18.19,-59.34,39
"300","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"CBF1094","Ctenomys erikacuellarae",-18.19,-59.34,38
"301","Monteagudo","MSB63382","","",-18.19,-59.34,1.39999997615814,55,30,15,8.30000019073486,"AM263951","Ctenomys erikacuellarae",-18.19,-59.34,38
"302","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263041","Ctenomys opimus",-18.31667,-67.98333,38
"303","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263044","Ctenomys opimus",-18.31667,-67.98333,39
"304","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263040","Ctenomys opimus",-18.31667,-67.98333,34
"305","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263042","Ctenomys opimus",-18.31667,-67.98333,41
"306","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263045","Ctenomys opimus",-18.31667,-67.98333,39
"307","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263046","Ctenomys opimus",-18.31667,-67.98333,39
"308","RIO BARRAS","MSB57201","","",-18.3167,-67.98333,1.29999995231628,55,22,23,9.69999980926514,"AM263043","Ctenomys opimus",-18.31667,-67.98333,44
"309","SC Santa Rosa","MSB63379","","",-15.5,-61.27,1.39999997615814,48,31,22,8.80000019073486,"AM263920","Ctenomys boliviensis",-15.5,-61.27,41
"310","SC Santa Rosa","MSB63379","","",-15.5,-61.27,1.39999997615814,48,31,22,8.80000019073486,"MNKN621","Ctenomys boliviensis",-15.5,-61.27,35
"311","SC Santa Rosa","MSB63379","","",-15.5,-61.27,1.39999997615814,48,31,22,8.80000019073486,"MSB63380","Ctenomys boliviensis",-15.5,-61.27,37
"312","SC Santa Rosa","MSB63379","","",-15.5,-61.27,1.39999997615814,48,31,22,8.80000019073486,"AM263921","Ctenomys boliviensis",-15.5,-61.27,33
"313","SC Santa Rosa","MSB63379","","",-15.5,-61.27,1.39999997615814,48,31,22,8.80000019073486,"MNKN624","Ctenomys boliviensis",-15.5,-61.27,40
"314","SC Santa Rosa","MSB63379","","",-15.5,-61.27,1.39999997615814,48,31,22,8.80000019073486,"MSB63379","Ctenomys boliviensis",-15.5,-61.27,42
"315","Tarija","MSB87078","","",-21.26,-63.55,1.29999995231628,31,37,32,19.1000003814697,"MSB87078","Ctenomys frater",-21.26,-63.55,32
"316","Tarija","MSB87078","","",-21.26,-63.55,1.29999995231628,31,37,32,19.1000003814697,"MSB87077","Ctenomys frater",-21.26,-63.55,31
"317","Tarija","MSB87078","","",-21.26,-63.55,1.29999995231628,31,37,32,19.1000003814697,"MSB87079","Ctenomys frater",-21.26,-63.55,22
"318","Tarija","MSB87078","","",-21.26,-63.55,1.29999995231628,31,37,32,19.1000003814697,"AM264561","Ctenomys frater",-21.26,-63.55,33
"319","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264553","Ctenomys erikacuellarae",-18.28,-64.08,28
"320","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MNK1733 ","Ctenomys erikacuellarae",-18.28,-64.08,33
"321","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264555","Ctenomys erikacuellarae",-18.28,-64.08,34
"322","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MSB67103","Ctenomys erikacuellarae",-18.28,-64.08,34
"323","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264549","Ctenomys erikacuellarae",-18.28,-64.08,35
"324","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264554","Ctenomys erikacuellarae",-18.28,-64.08,34
"325","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MSB67105","Ctenomys erikacuellarae",-18.28,-64.08,35
"326","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MSB67104","Ctenomys erikacuellarae",-18.28,-64.08,36
"327","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264548","Ctenomys erikacuellarae",-18.28,-64.08,37
"328","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264551","Ctenomys erikacuellarae",-18.28,-64.08,37
"329","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MSB67413","Ctenomys erikacuellarae",-18.28,-64.08,37
"330","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MNK1734 ","Ctenomys erikacuellarae",-18.28,-64.08,37
"331","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264550","Ctenomys erikacuellarae",-18.28,-64.08,38
"332","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MNK1729 ","Ctenomys erikacuellarae",-18.28,-64.08,38
"333","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264552","Ctenomys erikacuellarae",-18.28,-64.08,39
"334","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MNK1735 ","Ctenomys erikacuellarae",-18.28,-64.08,39
"335","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MSB67362","Ctenomys erikacuellarae",-18.28,-64.08,40
"336","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"MNK620 ","Ctenomys erikacuellarae",-18.28,-64.08,41
"337","Vallegrande","MSB67362","","",-18.28,-64.08,1.20000004768372,39,34,27,23.8999996185303,"AM264556","Ctenomys erikacuellarae",-18.28,-64.08,35
